alloy,Fe,Ni,Co,Cr,V,Cu,VEC,AR1,AR2,PE,Density,TermalC,MP,FI,SI,TI,M,TEC,TC,MS,MagS
,0.492,0.167,0.208,0.133,0.0,0.0,8.231321796829038,138.20356166525892,124.50345310833796,1.8599836057967094,8138.094632410062,87.7607844044778,1529.5085359405634,742.195651958619,1614.442178939737,3086.5412808131805,1.454200807627155,16.4,151.405913737696,1.0354615151408,0.039975159122653106
,0.471,0.167,0.229,0.133,0.0,0.0,8.251684839476189,138.10103510760442,124.52411869898395,1.8610222340094,8159.016863485078,88.17152993858933,1541.6981410713047,742.1314923625412,1616.2166351290766,3092.211958919401,1.4432964806892405,16.2,178.452516346696,1.09203564964456,0.03941827108534011
,0.45,0.167,0.25,0.133,0.0,0.0,8.272093210643568,137.99828032388257,124.54483029162776,1.8620631742282465,8179.985667844395,88.583189800072,1553.9148804949082,742.0671899459819,1617.995041291643,3097.89526006294,1.4323678805121665,14.68,205.753997060926,1.14073161896906,0.038892038533434356
,0.429,0.167,0.271,0.133,0.0,0.0,8.292547061853043,137.89529655119085,124.56558804004251,1.8631064341817047,8201.00120117082,88.99576704529274,1566.1588449145052,742.0027442315285,1619.7774106312054,3103.591226439443,1.4214149259565854,13.41,233.219768178416,1.18174511255046,0.03840508787688526
,0.408,0.167,0.292,0.133,0.0,0.0,8.313046545302571,137.79208302322286,124.58639209868753,1.8641520216327154,8222.063619841809,89.40926474425596,1578.4301254379427,741.9381547396379,1621.5637564104484,3109.2999004328335,1.4104375355211096,9.64,260.758018352198,1.21527878951711,0.037902622064264355
,0.387,0.167,0.313,0.133,0.0,0.0,8.333591813869964,137.6886389702489,124.60724262271196,1.8651999443788962,8243.173080933338,89.82368598067956,1590.7288135800409,741.8734209886243,1623.354091951299,3115.0213246163567,1.3994356273402875,9.61,288.275698881911,1.24154242812478,0.037512867759522256
,0.367,0.167,0.333,0.133,0.0,0.0,8.353201443471253,137.5899057968849,124.62714360632634,1.8662001443439622,8263.321209527028,90.21923432401312,1602.4674150131257,741.8116352360599,1625.062894963679,3120.4821930719213,1.3889347500397247,9.69,314.377624197476,1.25999493323333,0.037106594256756345
,0.346,0.167,0.354,0.133,0.0,0.0,8.373836545237047,137.4860094397659,124.648085298264,1.8672526490819363,8284.522970721633,90.63546759735567,1614.8198785774505,741.7466184398343,1626.8610586605507,3126.228633907437,1.37788473654467,8.92,341.582206995453,1.27269703595801,0.036673756469825805
,0.325,0.167,0.375,0.133,0.0,0.0,8.394517887477608,137.38188026494947,124.66907391770354,1.8683075123408095,8305.77224219821,91.05263359322079,1627.2000223435114,741.6814559497537,1628.663251799293,3131.9879517403847,1.3668099614624922,8.93,368.48415139826,1.27879146096519,0.03624052888682374
,0.308,0.167,0.392,0.133,0.0,0.0,8.411293900882697,137.29741415959413,124.68609918409956,1.8691631821501267,8323.008940812499,91.39102470233627,1637.2423810724833,741.6285983163185,1630.1251306223612,3136.6597178204506,1.3578264741686858,9.09,389.97302535175,1.27904938157095,0.035878978828185554
,0.292,0.167,0.408,0.133,0.0,0.0,8.427110938704804,137.2177764321537,124.70215122674013,1.8699699388813233,8339.260329466475,91.710072192482,1646.7106834637502,741.5787622100254,1631.5034433404944,3141.064429416713,1.3493565144190438,9.68,409.910835572105,1.27559681264657,0.03558615993492169
,0.246,0.167,0.454,0.133,0.0,0.0,8.47273598452789,136.98805737827124,124.74845415585152,1.8722970694883883,8386.138282239035,92.63038081925244,1674.0224807374866,741.4350074400837,1635.4792561083864,3153.7700428619855,1.3249244870038321,10.54,465.273200455488,1.24674718497667,0.03495331741981373
,0.508,0.167,0.167,0.158,0.0,0.0,8.13735917658111,138.40604830125852,124.4893661184498,1.8592599177495657,8077.154030168722,87.32638414866442,1532.1463165856285,739.399902281109,1611.6476797985601,3076.0880731664133,1.400694292643426,16.84,47.223713015592,0.73910425388593,0.03668466820055225
,0.458,0.167,0.217,0.158,0.0,0.0,8.185473354355334,138.1630821021106,124.53840975710676,1.8617247517503956,8126.683475379379,88.3007589084449,1561.1036273701677,739.2401409931397,1615.8546393770316,3089.5283480227604,1.3746552041641202,15.98,107.529023540921,0.892332935590037,0.03584006244013806
,0.437,0.167,0.238,0.158,0.0,0.0,8.20575716197286,138.06065325745274,124.55908540360852,1.8627638678902696,8147.563926517299,88.71153242862235,1573.3113496725366,739.172789385364,1617.6281947549257,3095.194452321416,1.3636777358650993,15.7,133.336905574425,0.943193056835539,0.03503866217260197
,0.417,0.167,0.258,0.158,0.0,0.0,8.225116991479547,137.96289030256108,124.57881922275934,1.8637556496940095,8167.49322094146,89.10359418874398,1584.9629797261857,739.1085058115833,1619.320960254586,3100.6024514139676,1.3532003186714734,15.31,158.059366491433,0.984469761504738,0.03459360747250181
,0.375,0.167,0.3,0.158,0.0,0.0,8.265906333061446,137.75691294311395,124.6203965253786,1.8658452407595423,8209.48237159347,89.92963147638025,1609.5118693783465,738.9730663621732,1622.8874580979605,3111.9965973275207,1.331125385177903,14.61,210.076514698442,1.04920680675855,0.033834762320377965
,0.333,0.167,0.342,0.158,0.0,0.0,8.3068778175297,137.55001580145623,124.66215948948721,1.867944162795698,8251.659022822807,90.75935739467272,1634.1703809426187,738.8370221142725,1626.4698819697087,3123.4416232637404,1.3089518771070887,14.09,261.612982111832,1.08563873174391,0.03307438911216196
,0.312,0.167,0.363,0.158,0.0,0.0,8.327432245030348,137.44622038487591,124.68311098365746,1.8689971424809986,8272.818054065261,91.17561131991592,1646.5409746567536,738.7687719235201,1628.2670995395406,3129.1833228604773,1.2978279510401733,12.22,286.963027155891,1.09380750400967,0.03273996876467361
,0.292,0.167,0.383,0.158,0.0,0.0,8.347050649883702,137.3471516803678,124.70310837326616,1.8700021708024113,8293.013529770245,91.57290956755435,1658.3482271697503,738.7036297601857,1629.982474092951,3134.663552715167,1.2872105945055468,12.33,310.727840961641,1.09565179279092,0.03238967124165556
,0.254,0.167,0.421,0.158,0.0,0.0,8.38444103330539,137.1583383250346,124.74122105727346,1.8719176371498634,8331.503742692103,92.33011352592948,1680.8514684841002,738.57947642141,1633.251777216382,3145.108229386767,1.2669751556550453,10.86,354.554767332053,1.08398447012204,0.03183752755610682
,0.212,0.167,0.463,0.158,0.0,0.0,8.425944137017392,136.94875662109138,124.7835259103491,1.8740437934285663,8374.227650622566,93.17060542624401,1705.8299328018534,738.4416669521332,1636.8806842823374,3156.701758510311,1.244513938614324,12.39,400.363545156126,1.0495398663555,0.031218997530681233
,0.692,0.231,0.077,0.0,0.0,0.0,8.520481416814201,138.5135594785187,124.29728810429626,1.8515602045903514,8180.803141508108,83.93702227326376,1346.5803847211878,756.6631371749395,1611.726325209821,3075.4380518177113,1.8213794378317767,10.58,1059.62307882712,2.12213012432764,0.05258437664280374
,0.615,0.231,0.154,0.0,0.0,0.0,8.597022291796462,138.1354461838179,124.3729107632364,1.8553688840186222,8258.399335309046,85.44121150768802,1390.934156877377,756.485240565794,1618.2813386365453,3096.3761145104104,1.7825397063945427,10.93,1132.85013428006,2.18318580458793,0.04803843255548676
,0.584,0.231,0.185,0.0,0.0,0.0,8.62801555627423,137.98233890162473,124.40353221967506,1.856911111081728,8289.819924079402,86.05029436410854,1408.8940794852908,756.4132058959758,1620.935623224184,3104.8544460533585,1.7668125531713974,11.12,1160.35400225743,2.20042507724552,0.046357343516231685
,0.538,0.231,0.231,0.0,0.0,0.0,8.67419554584772,137.75420892517846,124.44915821496431,1.859209030674718,8336.636627200452,86.95782832133557,1435.6543789487148,756.3058741786758,1624.8905094437418,3117.48716702842,1.7433790819284267,11.82,1198.57458766469,2.21721861199817,0.0438951121221109
,0.5,0.231,0.269,0.0,0.0,0.0,8.712516502433747,137.5649027125935,124.4870194574813,1.8611158842226385,8375.485939735432,87.71091574505395,1457.8605397434249,756.2168084574198,1628.172342647302,3127.9700180753725,1.723933580912608,11.92,1227.54450592023,2.22266857250196,0.04190545510121699
,0.461,0.231,0.308,0.0,0.0,0.0,8.752009048530528,137.36980882682022,124.52603823463598,1.8630810361486352,8415.52299524765,88.487027367668,1480.7456111755243,756.1250197231159,1631.554511586185,3138.7733621220714,1.7038935711201013,12.38,1254.63609301971,2.21997436475094,0.03991047932722372
,0.431,0.231,0.338,0.0,0.0,0.0,8.782501035832865,137.219177862861,124.55616442742783,1.8645983196235423,8446.435395408169,89.08625907291056,1498.4150545639195,756.0541501237228,1634.1658664501147,3147.114567287407,1.6884207848724293,10.54,770.57023891483,2.34666852379535,0.0164915895618368
,0.384,0.231,0.385,0.0,0.0,0.0,8.830470800527065,136.98220636522979,124.60355872695402,1.8669852985548925,8495.066550443426,90.02896587692348,1526.2124897790986,755.9426586038965,1638.274030247826,3160.2368884099965,1.664079114121189,11.64,844.766493755622,2.33758014546946,0.0154652006463727
,0.346,0.231,0.423,0.0,0.0,0.0,8.869433568791123,136.78972959144846,124.64205408171031,1.86892408869794,8534.56652373142,90.79466625047874,1548.7905664807163,755.8521011813598,1641.610828647014,3170.8953096102123,1.6443079336143307,11.9,903.656001655896,2.30744463025018,0.0146976627076009
,0.631,0.231,0.115,0.023,0.0,0.0,8.507026335388176,138.3302388737586,124.35904453787745,1.8546499889558201,8200.00329551811,85.02100826318993,1393.1668271213566,753.8356032442156,1615.559961613482,3086.272904655133,1.7322137821155608,10.83,375.944626365986,1.70710034124382,0.04786226452151114
,0.592,0.231,0.154,0.023,0.0,0.0,8.545698618361774,138.1386775164492,124.39740900386681,1.8565821442722907,8239.277090459333,85.78380481071173,1415.6896967797843,753.7397743648922,1618.8822539047012,3096.8820562296764,1.7123903291823037,10.59,429.253045232388,1.84473964682646,0.04579149206464204
,0.554,0.231,0.192,0.023,0.0,0.0,8.583534368094083,137.95125988769206,124.4349435951083,1.858472504483191,8277.70134065032,86.53010104795247,1437.7253666219672,753.6460183924901,1622.1326805669696,3107.26171765594,1.692995684068517,10.08,483.412636936016,1.95241017984818,0.04402176623588604
,0.5,0.231,0.246,0.023,0.0,0.0,8.637566088245773,137.6836162717958,124.48854524287036,1.86117205225544,8332.57347475752,87.59585684045403,1469.1936249409264,753.5121292400555,1626.774484813795,3122.0844967847015,1.6652989674805385,8.25,563.096854384129,2.06206590895275,0.04167612707523515
,0.461,0.231,0.285,0.023,0.0,0.0,8.676783922149024,137.48935255329832,124.52745091740697,1.8631314645386086,8372.401306173797,88.36941417926191,1492.0342253236797,753.4149485001701,1630.1436447711742,3132.843311944099,1.6451958645668565,9.12,621.848120091927,2.11087385562283,0.04001462281841571
,0.431,0.231,0.315,0.023,0.0,0.0,8.707063470294122,137.33936421810358,124.55748945161453,1.864644299712287,8403.151824977545,88.96666712141094,1509.6691375592388,753.339916592508,1632.744926662206,3141.1500446006467,1.629674536335358,9.78,667.295549521515,2.1318228334272,0.038760024977848556
,0.408,0.231,0.338,0.023,0.0,0.0,8.730344063236195,137.22404488239243,124.58058473969845,1.8658074511469804,8426.794526235735,89.42586824829029,1523.2278343851583,753.2822279080012,1634.7449361914923,3147.5367205420785,1.617740879903424,10.65,702.093605133229,2.13846984638279,0.03778634251346746
,0.646,0.231,0.077,0.046,0.0,0.0,8.418693794881202,138.51868166536957,124.34626070367568,1.853985761227411,8143.048090903617,84.62341403992752,1395.9568441402685,751.2034720558838,1612.9437661206616,3076.5162116060524,1.6817614172743915,15.52,273.762742802082,1.35826253543673,0.04790347840344361
,0.623,0.231,0.1,0.046,0.0,0.0,8.441287935410388,138.4064584554128,124.36876639668458,1.855119193895044,8166.033654944449,85.07071718884389,1409.1819749328056,751.1440030261122,1614.8908750007909,3082.732246317912,1.6700627397675498,12.56,302.187416640903,1.45776006946792,0.04734276490616257
,0.592,0.231,0.131,0.046,0.0,0.0,8.471828357386665,138.25476672882627,124.39918726445215,1.8566512509302073,8197.103162733994,85.6753353154584,1427.0583386994974,751.0636189432832,1617.5227753714237,3091.134439040142,1.6542496776525395,3.83,342.052623294331,1.57620051596488,0.045089065940205716
,0.569,0.231,0.154,0.046,0.0,0.0,8.494552528372202,138.14189766844714,124.42182247889733,1.8577912065619167,8220.221009893889,86.12521271731015,1440.3595808090374,751.0038076661458,1619.4810899646407,3097.3862473557474,1.6424836736469115,2.54,372.635019265722,1.65265290924826,0.04412263022992707
,0.561,0.231,0.162,0.046,0.0,0.0,8.502469639470775,138.1025740385034,124.42970859749838,1.8581883676020017,8228.275277943583,86.28195020064734,1444.9937393707407,750.9829693910623,1620.163367624421,3099.5643801040496,1.638384392711291,1.87,383.448959302192,1.67699829379466,0.043799840171390686
,0.531,0.231,0.192,0.046,0.0,0.0,8.532218996716688,137.9548114643982,124.45934149725497,1.859680740958715,8258.540016505609,86.87090737550177,1462.4070656295046,750.9046674344349,1622.727095932511,3107.7489373815097,1.622980924010803,3.63,424.702364117677,1.75813023181505,0.04267544899582125
,0.5,0.231,0.223,0.046,0.0,0.0,8.563060209880476,137.80162573309192,124.49006197872625,1.8612278871519552,8289.915526424094,87.48148035776423,1480.459492866766,750.823491652534,1625.3849177667867,3116.2338829068462,1.6070121197866793,4.75,468.28325806075,1.82543654953577,0.04152322602913916
,0.461,0.231,0.262,0.046,0.0,0.0,8.602005892747192,137.60818577729384,124.52885520396481,1.863181593209833,8329.53590881883,88.25250001927672,1503.2557461277217,750.720984457322,1628.7411633763295,3126.9485067388027,1.5868470250554645,6.14,524.03723583033,1.88698544660502,0.04016107620545729
,0.431,0.231,0.292,0.046,0.0,0.0,8.63207498582704,137.45883510199158,124.55880658791044,1.8646900060808056,8360.12592235547,88.84778710277075,1520.8562248129022,750.641840938264,1631.3324457522872,3135.2210288157994,1.5712780051845863,8.77,567.280025015373,1.9174011236685,0.03909542491392069
,0.385,0.231,0.338,0.046,0.0,0.0,8.678369342850774,137.22889489508808,124.60491972002424,1.8670123575997748,8407.22228819083,89.76429072666492,1547.953910861388,750.5199916254941,1635.3219824883422,3147.9573986658065,1.5473079518644497,10.4,633.494730155021,1.93673011504857,0.03754220864881065
,0.346,0.231,0.377,0.046,0.0,0.0,8.717798672935915,137.03305270392866,124.64419469918516,1.8689903257691611,8447.33469656451,90.54488530090698,1571.0332595431619,750.4162114440051,1638.7199076560262,3158.805082124179,1.526892436771896,11.02,688.875789658991,1.9285518980782,0.03611155867805281
,0.569,0.231,0.138,0.062,0.0,0.0,8.443312036216533,138.22258182065164,124.42300842757187,1.8578367608911333,8190.946037162865,86.04911794746282,1448.2110418159627,749.1492898011313,1618.534921537433,3093.390185770465,1.60221492766345,4.18,312.454590486843,1.47193166920279,0.043518459044761544
,0.607,0.231,0.085,0.077,0.0,0.0,8.358298047884263,138.48320246650505,124.38689165005393,1.85600466733955,8125.710283273815,85.23861468989278,1433.6405285280784,747.5231371325924,1614.434987070472,3079.3942931477322,1.5841164351470678,15.15,211.696344444065,1.15297562466628,0.04444399979764385
,0.577,0.231,0.115,0.077,0.0,0.0,8.387627634683316,138.33699137590455,124.41626670921528,1.8574840118204592,8155.618118146869,85.82214137001942,1450.9242967343105,747.439834402255,1616.9731891770364,3087.4943656467544,1.5687252974979755,10.65,247.580046555402,1.27348764932384,0.0431392507220286
,0.546,0.231,0.146,0.077,0.0,0.0,8.418033037387904,138.18541722929126,124.44671925221873,1.859017618992937,8186.622979196156,86.42707194131185,1468.8420374840798,747.3534761088475,1619.6044931133815,3095.891550644842,1.5527696094240624,5.31,286.131972534744,1.38049001972451,0.041979737831297846
,0.5,0.231,0.192,0.077,0.0,0.0,8.46333564637817,137.9595789345721,124.49209209802011,1.8613026209958525,8232.818752709174,87.32838982234034,1495.538622004343,747.2248063445526,1623.5250112700044,3108.4029583141732,1.5289963904009185,4.9,345.501580115145,1.50732973950079,0.0403843205396838
,0.461,0.231,0.231,0.077,0.0,0.0,8.501918514696035,137.76723925744332,124.53073478491564,1.8632486884155788,8272.16230236385,88.09601512894763,1518.2752993843033,747.11522217969,1626.86399856337,3119.058547591177,1.5087494554118344,6.47,397.244558200472,1.58597251780577,0.03927523814973191
,0.43,0.231,0.262,0.077,0.0,0.0,8.532701643492729,137.61378210633174,124.56156563963476,1.8648013475785763,8303.552336571805,88.70846074823693,1536.4156320944064,747.0277910578446,1629.527991168984,3127.5600507561653,1.4925955499434154,7.5,438.881593338864,1.63028353432884,0.038453895523723663
,0.384,0.231,0.308,0.077,0.0,0.0,8.578568209552238,137.38513242600695,124.60750331686003,1.8671147948092948,8350.32318586131,89.62099883494393,1563.4445534910772,746.8975195265699,1633.4973145485033,3140.2272087665606,1.4685263860458886,9.26,500.801843028783,1.66761371841539,0.03727644724143468
,0.346,0.231,0.346,0.077,0.0,0.0,8.616628790047605,137.19539640888394,124.64562290618211,1.8690345187413697,8389.13415051714,90.37823296620934,1585.873449458266,746.7894187785022,1636.7911027035243,3150.73855566959,1.4485535293731346,9.96,551.441605162699,1.67409191866646,0.03668104848591901
,0.307,0.231,0.385,0.077,0.0,0.0,8.655852722617174,136.99986095869397,124.68490765123036,1.8710129205703447,8429.131403339004,91.1586125641439,1608.9879025637294,746.6780138446375,1640.1855681270545,3161.5711902950634,1.427970186366868,11.39,602.278148360972,1.65919475081509,0.03525291482447544
,0.392,0.231,0.277,0.1,0.0,0.0,8.49635637092334,137.5436136441817,124.60068419221182,1.8667509978662695,8299.536943699422,89.34220584124341,1569.721554625925,744.2543076742446,1631.3998149481413,3132.128889037987,1.4150737521837102,8.1,394.779074104844,1.46191971066865,0.03618732395809976
,0.561,0.231,0.1,0.108,0.0,0.0,8.304930752993968,138.41383444413208,124.43421679783486,1.8583607903460329,8115.388466175842,85.98744870044283,1475.2159386278047,743.8359871495669,1616.5115251672812,3084.14669571922,1.4832246310682171,13.7,156.736791026471,0.98600414191462,0.040501554785043345
,0.53,0.231,0.131,0.108,0.0,0.0,8.335105834028665,138.26285810482926,124.46460402314612,1.8598910634538577,8146.230824056614,86.59076790928457,1493.1177772321485,743.7439840934693,1619.1338826420242,3092.5122545482495,1.4671783016825986,11.12,192.55735785798,1.09827478645334,0.03941514018826001
,0.499,0.231,0.162,0.108,0.0,0.0,8.365380105847976,138.11138547981508,124.49509113659737,1.861426366837825,8177.174566178046,87.19607033419892,1511.0784623202921,743.6516786071868,1621.7648602657946,3100.90531243662,1.4510792251974702,8.2,229.560089956203,1.19300041972655,0.038356964392638644
,0.461,0.231,0.2,0.108,0.0,0.0,8.4026265389047,137.92502872708502,124.53259942868893,1.863315250410451,8215.244648468688,87.94077383634102,1533.1754910706804,743.5381151782764,1625.0017517267158,3111.2312905690146,1.4312725332923055,6.4,276.115850301141,1.285858992311,0.037250877083250415
,0.43,0.231,0.231,0.108,0.0,0.0,8.433123353669952,137.7724426429462,124.56331064966228,1.8648618396459828,8246.41585474091,88.55052577487632,1551.268203240911,743.4451311642009,1627.6520693866266,3119.6860449315095,1.4150551142115475,7.19,314.726617228617,1.34323990462073,0.0364336438954814
,0.346,0.231,0.315,0.108,0.0,0.0,8.516267854424656,137.35644202499668,124.64703969333638,1.8690783583496815,8331.39897194103,90.21291317185444,1600.5949782589494,743.191625691975,1634.8777203397142,3142.7365285929777,1.3708410143660865,9.04,419.737463633278,1.420381746696,0.03463636228870137
,0.315,0.231,0.346,0.108,0.0,0.0,8.547141065161345,137.2019727019751,124.67812995651273,1.8706440358067935,8362.954897619391,90.8301907544613,1618.910993224099,743.0974940561374,1637.560748592449,3151.2956327213747,1.354423437621125,9.08,457.741852551911,1.4217463306803,0.03406158786699792
,0.292,0.231,0.369,0.108,0.0,0.0,8.570113303655834,137.08703466851952,124.70126370008853,1.8718090301527646,8386.435132855704,91.28949665451452,1632.5396328766658,743.0274522841046,1639.5571449321417,3157.6643186029196,1.3422073940193273,9.11,485.37548847831,1.41396723995063,0.03358886826356637
,0.384,0.231,0.254,0.131,0.0,0.0,8.404878995527307,137.66295374787472,124.61022314883067,1.8672040836989372,8250.521269841702,89.3397017089585,1589.1164128301734,740.6608107614584,1630.2037239894487,3126.4303457938167,1.3336909343405743,9.33,280.732962764374,1.20059743108992,0.033382439308281796
,0.346,0.231,0.292,0.131,0.0,0.0,8.442323544881138,137.47509782283828,124.64808355913179,1.8691106586620203,8288.860628812967,90.0911082288099,1611.4415619006293,740.5408301009177,1633.4679712485313,3136.8407648333455,1.3135836937819543,9.1,325.64737558824,1.23264929841968,0.03249038585113644
,0.538,0.231,0.077,0.154,0.0,0.0,8.182449002220062,138.53057004577937,124.45992404865564,1.859615376242753,8055.420205188397,86.21650048325286,1510.557531299261,738.5318187688118,1615.7693953091302,3079.01857516279,1.3577138593105282,16.6,25.3928765743721,0.577113731264382,0.03439414589651391
,0.507,0.231,0.108,0.154,0.0,0.0,8.212284154327438,138.38048424390684,124.49021239635813,1.8611406046195405,8086.0216431650315,86.8173970158355,1528.4341059241842,738.4315789934885,1618.3783843164979,3087.3369784248403,1.3415369205029715,15.39,57.252485047841,0.696976752393584,0.033445987436717596
,0.461,0.231,0.154,0.154,0.0,0.0,8.256735710355564,138.15687058821123,124.5353391709779,1.863413050706038,8131.614892693777,87.71267604069425,1555.0685120660012,738.2822312049137,1622.2655312839543,3099.730612864403,1.3174348110456546,15.2,106.536158110186,0.842272593572184,0.03235999153153902
,0.43,0.231,0.185,0.154,0.0,0.0,8.286814218274408,138.00556058436464,124.56587457106363,1.8649507198837962,8162.465936831097,88.31847389446912,1573.090900203405,738.1811738057426,1624.8958009817882,3108.1168666863796,1.3011259221124043,14.01,140.697855196662,0.91893685798699,0.03167866273741258
,0.384,0.231,0.231,0.154,0.0,0.0,8.331629092613804,137.78011925506155,124.61137018279537,1.8672417394770138,8208.431836136459,89.22107035188803,1599.942998779995,738.0306053447958,1628.8147189781594,3120.611798689795,1.2768268175780058,11.57,192.096579003702,1.00244687703645,0.03072879414489851
,0.346,0.231,0.269,0.154,0.0,0.0,8.368815320228721,137.593053850799,124.64912126875234,1.8691427684839994,8246.573154600246,89.97002162765877,1622.2241780608979,737.9056675168329,1632.066536120691,3130.9797712069785,1.2566640469494057,10.32,234.587932530691,1.04536077986149,0.029989581641475336
,0.269,0.231,0.346,0.154,0.0,0.0,8.44462870668112,137.21167443441686,124.7260862596164,1.8730184895777413,8324.333731619336,91.49694533425294,1667.649911290172,737.6509506379936,1638.6961752508614,3152.1174653907733,1.2155572173605944,10.52,318.350732483416,1.0651132913326,0.028486536973165395
,0.714,0.286,0.0,0.0,0.0,0.0,8.551903650808198,138.62024087297954,124.27595182540412,1.8520761460323283,8159.334187467839,83.03547007944509,1331.945648496042,755.4801402625143,1615.424644418049,3078.156518796834,1.772958042845361,13.61,965.843959811589,1.99413733132205,0.020122560410015
,0.685,0.286,0.029,0.0,0.0,0.0,8.580665600404288,138.47856053360584,124.30428789327885,1.8535057258777057,8188.4104001610895,83.59835850144765,1348.5618850696585,755.4115785931748,1617.8893922385528,3086.0153948116636,1.7583130213800755,9.11,997.141077809787,2.02698400736468,0.0461667987731587
,0.635,0.286,0.079,0.0,0.0,0.0,8.63046421007203,138.23325435592506,124.35334912881498,1.8559809088784605,8238.75312681423,84.57294684498629,1377.3313353641145,755.2928705133141,1622.156871194825,3099.6222992317607,1.7329565445846162,8.02,1049.53750000168,2.07666901984345,0.0435015395373999
,0.607,0.286,0.107,0.0,0.0,0.0,8.658467673756906,138.09531029113705,124.38093794177257,1.8573727890481586,8267.062566114544,85.1209912475927,1393.5093825411327,755.2261168945753,1624.5566207616357,3107.273927587132,1.718697729291264,8.36,1077.78613730626,2.10008188689315,0.04213921053842279
,0.571,0.286,0.143,0.0,0.0,0.0,8.69459550478791,137.91734588214575,124.41653082357085,1.8591684816150544,8303.585142433432,85.82803434046357,1414.381006187409,755.1399967100997,1627.6525858837394,3117.145447033643,1.7003021452514702,4.47,1112.6661224897,2.12487882822668,0.04031926211220089
,0.535,0.286,0.179,0.0,0.0,0.0,8.730862880364107,137.73869408169452,124.4522611836611,1.860971110084145,8340.248788009907,86.5378084028948,1435.3332469409422,755.0535438845094,1630.7605092394974,3127.0550954420155,1.6818355078620786,6.6,1145.64348593015,2.14310406782482,0.038577622371279645
,0.5,0.286,0.214,0.0,0.0,0.0,8.766257382249982,137.56434202595506,124.487131594809,1.862730353363679,8376.030022573548,87.23049980921077,1455.781214655235,754.9691717828679,1633.7936319104613,3136.7262410296407,1.6638133206615926,8.74,672.406550794347,2.22911826045817,0.0170318876423009
,0.464,0.286,0.25,0.0,0.0,0.0,8.802802350870149,137.38432281205553,124.52313543758888,1.8645467792778823,8412.974294272452,87.94570653224649,1476.8938253334288,754.8820572412689,1636.925343530218,3146.711738584047,1.6452053383305452,9.97,724.88200772999,2.27043796019997,0.0161409464892166
,0.428,0.286,0.286,0.0,0.0,0.0,8.83948929016981,137.20360425564502,124.55927914887098,1.8663702616825142,8450.062087872033,88.66369170573059,1498.088454735322,754.7946042752267,1640.0692212905797,3156.736028013954,1.6265250673098293,10.84,777.765701266867,2.29125558967773,0.0154379634984995
,0.393,0.286,0.321,0.0,0.0,0.0,8.87529404511686,137.0272313079371,124.59455373841257,1.868149896121757,8486.258058064943,89.36441200791313,1518.7734321800144,754.7092542275444,1643.1375004913543,3166.5192705904046,1.6082939872849176,12.22,829.106922133234,2.29258411534845,0.0146807855360509
,0.25,0.286,0.464,0.0,0.0,0.0,9.023000639005527,136.29963388690823,124.74007322261832,1.8754914836225325,8635.578545737526,92.25511770488242,1604.1058850214852,754.3571567240142,1655.7951787945874,3206.8784195439785,1.5330846823371855,12.07,1028.20304230776,2.12266035539873,0.0117495616005397
,0.7,0.286,0.0,0.014,0.0,0.0,8.520860347993146,138.62168938586694,124.29089407165668,1.852814567267631,8147.8543845614695,83.24553063471328,1347.0038980673655,753.8180568370298,1615.791663745278,3078.4821338291777,1.7304732653201804,14.55,359.127665686941,1.40427106973082,0.046726363863050145
,0.686,0.286,0.014,0.014,0.0,0.0,8.534696689644157,138.55341941556617,124.304559393324,1.853503983435153,8161.85670802597,83.51692407717009,1355.0219087480318,753.7837831983309,1616.9796167594857,3082.2693071826525,1.723384721296073,9.32,374.19231758527,1.47492496055433,0.045819088163646694
,0.65,0.286,0.05,0.014,0.0,0.0,8.57037053246557,138.37740090927585,124.33979230022669,1.8552814853658692,8197.958496996378,84.21665000568237,1375.6945157114212,753.6954164587185,1620.0424819428547,3092.03366761527,1.7051085315540968,3.05,415.12078428402,1.64011073180489,0.04424255458427296
,0.636,0.286,0.064,0.014,0.0,0.0,8.584280638515692,138.30876697764316,124.35353047455027,1.8559745769535723,8212.035469743367,84.4894903027132,1383.755272065391,753.6609601001628,1621.2367681802855,3095.8410311731927,1.6979821970356739,1.56,431.822224068454,1.69798391806419,0.042794792742403935
,0.621,0.286,0.079,0.014,0.0,0.0,8.599207361764357,138.23511694943642,124.36827270047795,1.8567183229953597,8227.141255106626,84.78227107592858,1392.4051471157375,753.6239855058307,1622.518338578209,3099.926655102398,1.6903350358457718,0.54,450.161383866739,1.75606985514337,0.04235804304008802
,0.607,0.286,0.093,0.014,0.0,0.0,8.613160521766396,138.16627058506006,124.38205339659783,1.8574135598098338,8241.261798284037,85.05595585631468,1400.4908527702537,753.5894224994611,1623.7163213181725,3103.7458030454986,1.683186644208403,1.04,467.666177937596,1.80664757850785,0.04136288928363509
,0.593,0.286,0.107,0.014,0.0,0.0,8.627134538010653,138.09732131378297,124.39585469117257,1.8581098358173944,8255.403447896746,85.33004972224636,1408.58864439208,753.5548078306412,1624.9160947219134,3107.570659593285,1.676027567637481,1.37,485.519646090243,1.85373953296553,0.04068631335831638
,0.579,0.286,0.121,0.014,0.0,0.0,8.641129457293863,138.0282689047051,124.40967663042045,1.8588071533497572,8269.566251302858,85.60455359161982,1416.6985490994161,753.520141383452,1626.11766280728,3111.4012375545867,1.6688577821584114,2.53,503.695972995135,1.89737148114783,0.04008799712163199
